,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
221,1041922,affordable six bed sea view villa w/pool in camps bay,4073500,james,ward 54,-33.95875,18.38149,entire home/apt,10500.0,2.0,46,3,0
222,1043446,afribode's life loft,5509428,afribode,ward 115,-33.92345,18.42201,entire home/apt,936.0,1.0,2,35,320
223,1044058,afribode's graffiti loft,5509428,afribode,ward 115,-33.92291,18.4234,entire home/apt,990.0,1.0,5,35,312
224,1044351,afribode's cape city view,5509428,afribode,ward 115,-33.92483,18.42346,entire home/apt,977.0,1.0,1,35,0
225,1046611,between the sea & the city,5762466,kate,ward 77,-33.93621,18.41708,private room,1502.0,2.0,18,1,364
226,1046677,afribode's african icon,5509428,afribode,ward 115,-33.91901,18.42328,entire home/apt,990.0,1.0,4,35,319
227,1047449,afribode's aeicon suite,5509428,afribode,ward 115,-33.9185,18.42469,entire home/apt,977.0,1.0,2,35,319
228,1048451,beautiful beach flat,5589045,shereeze,ward 107,-33.82312,18.47778,entire home/apt,1237.0,3.0,1,1,365
229,1049588,afribode's atlantic view terrace,5509428,afribode,ward 115,-33.91879,18.4229,hotel room,1400.0,1.0,17,35,11
230,1049807,afribode's rockefeller suite,5509428,afribode,ward 115,-33.91525,18.41952,hotel room,1186.0,2.0,6,35,288
231,1049961,afribode's adenium beachfront,5509428,afribode,ward 115,-33.90026,18.4045,entire home/apt,1100.0,1.0,1,35,280
232,1050007,afribode's studio martini,5509428,afribode,ward 115,-33.92666,18.41511,hotel room,886.0,1.0,10,35,163
233,1058642,camps bay guesthouse,5807357,michaeljon,ward 54,-33.9514,18.38436,entire home/apt,3750.0,2.0,181,1,365
234,1067896,creative 1bd cottage in constantia,1823537,margot,ward 73,-34.02178,18.45929,entire home/apt,658.0,2.0,31,1,365
235,1069441,walk to beach! large holiday house,5883506,jan,ward 54,-33.95102,18.38212,entire home/apt,4905.0,5.0,153,2,163
236,1075794,fabulous 1-bedroom de waterkant apt. wifi included,1852795,jenny,ward 115,-33.91549,18.41952,entire home/apt,875.0,5.0,32,3,274
237,1081311,double room available in cape town,5947217,renate,ward 4,-33.86704,18.50602,private room,249.0,1.0,72,1,356
238,1096480,camps bay family beach house & pool,6024901,jennifer,ward 54,-33.95105,18.38041,entire home/apt,3500.0,6.0,5,1,45
239,1101917,maximise outdoor living at a tranquil garden hideaway,2789205,martin,ward 62,-34.00644,18.42661,entire home/apt,3897.0,5.0,58,3,208
240,1111212,sc topdeck,6099617,swen,ward 100,-34.16258,18.86784,entire home/apt,2264.0,3.0,17,1,365
241,1113647,bungalow beach villa - cape town,6111977,frankie,ward 61,-34.12859,18.33909,entire home/apt,7182.0,5.0,0,34,339
242,1123135,top floor 2 bed 2 bathroom luxury in greenpoint,6022497,ben,ward 115,-33.91093,18.4099,entire home/apt,2326.0,5.0,20,1,178
243,1144728,in vibrant ambience of colour to bask in the sun,6276550,astrid,ward 57,-33.93161,18.45321,entire home/apt,882.0,1.0,88,1,0
244,1155870,serendipity608 blouberg cape town,6334194,elizianne,ward 23,-33.79959,18.46133,entire home/apt,1274.0,2.0,26,3,24
245,1162602,top sea view apartment with style!,6367541,nicole,ward 54,-33.91843,18.39342,entire home/apt,661.0,2.0,22,1,365
246,1167103,avocet cape town villa home/apt in cape town,79694,harriet,ward 113,-33.83305,18.49519,entire home/apt,1174.0,90.0,0,7,364
247,1167111,avocet cape town villa guest house,79694,harriet,ward 113,-33.83305,18.49519,private room,569.0,1.0,3,7,365
248,1176162,artist/music retreat - new renovation  great views,66986,henri,ward 115,-33.91322,18.40915,entire home/apt,2000.0,7.0,76,2,208
249,1176660,"contemporary duplex with balcony, parking & washer",2516345,jaco,ward 4,-33.86715,18.50101,entire home/apt,1443.0,3.0,6,63,55
250,1182416,905 the decks on long street,5808514,brad,ward 115,-33.92179,18.42015,entire home/apt,1300.0,3.0,26,3,147
251,1191976,unwind at a bespoke sea view studio near the v&a waterfront,3809204,chantal,ward 115,-33.89995,18.40758,entire home/apt,1700.0,3.0,29,7,235
252,1194568,"roomy art deco flat, fresnaye/sea point, cape town",6527833,isa,ward 54,-33.92085,18.38632,entire home/apt,1164.0,3.0,20,1,0
253,1234685,terrace apartment,6732291,peter,ward 54,-33.92027,18.39092,entire home/apt,1900.0,5.0,8,1,365
254,1236257,bowden palace | big room #1,6053919,james,ward 57,-33.94098,18.46999,private room,400.0,7.0,31,2,1
255,1241945,merridew - walking distance to camps bay beach,6632489,turnkey365,ward 54,-33.96088,18.37709,entire home/apt,7600.0,4.0,6,43,303
256,1253226,gorgeous villa with sea views,6632489,turnkey365,ward 54,-33.95505,18.38254,entire home/apt,8160.0,4.0,12,43,325
257,1253312,bakoven bungalow with private beach access,6632489,turnkey365,ward 54,-33.95982,18.37411,entire home/apt,4450.0,4.0,7,43,1
258,1257559,private double room,3867415,siobhan,ward 17,-33.99157,18.71148,private room,750.0,1.0,1,1,0
259,1259487,camps bay family home with sea views,6513551,astrid,ward 54,-33.95947,18.38406,entire home/apt,9600.0,7.0,7,1,362
260,1277688,summit  place poolside master suite,6953888,summit place guest house,ward 71,-34.03608,18.43105,private room,980.0,1.0,1,5,355
261,1282324,"light + simple apartment, sea point, cape town",6871502,celeste,ward 54,-33.91231,18.39421,entire home/apt,800.0,5.0,3,2,364
262,1285950,"navine's homestay, economy double",1354282,navine,ward 63,-34.00812,18.5157,shared room,480.0,5.0,0,6,364
263,1295788,edwardian apartment in long street,7046381,wolfgang and vanessa,ward 115,-33.92698,18.41345,entire home/apt,750.0,2.0,138,1,300
264,1298275,magic camps bay suite 1,7059452,irmgard,ward 54,-33.95814,18.38714,entire home/apt,1600.0,3.0,13,2,274
265,1328737,art deco 2 bedroomed apartment,2685101,zarina,ward 115,-33.92773,18.41571,entire home/apt,2182.0,1.0,0,1,270
266,1331150,stylish flat overlooking noordhoek beach,2280049,catherine,ward 69,-34.13944,18.38524,entire home/apt,813.0,2.0,16,2,0
267,1331613,"self cater in rondebosch, cape town",7223146,wendy,ward 58,-33.97327,18.49164,entire home/apt,1000.0,2.0,104,2,333
268,1333749,sea view apartment,7231028,barbara,ward 54,-33.95712,18.38302,entire home/apt,1591.0,1.0,118,2,365
269,1348581,deluxe double /with breakfast,3006485,gordon,ward 115,-33.91299,18.41547,private room,758.0,2.0,4,5,364
270,1380178,beautiful kloof street bachelor pad,7474571,lukas,ward 115,-33.93327,18.41026,entire home/apt,441.0,2.0,3,1,0
271,1389685,"style, comfort, views, location!",5460980,karen,ward 23,-33.80808,18.46872,entire home/apt,1200.0,3.0,108,1,276
272,1410077,a heaven of peace and relaxation !,7603872,adi,ward 69,-34.09757,18.36212,entire home/apt,6758.0,7.0,5,1,358
273,1469709,lovely 1-bedroom de waterkant apt. wifi included,1852795,jenny,ward 115,-33.91483,18.41812,entire home/apt,880.0,5.0,22,3,331
274,1495471,private room at mountview b&b,7849376,joe,ward 54,-33.91864,18.39252,private room,1495.0,1.0,5,1,365
275,1501182,beautiful room in the artiest house in green point,8019832,carin,ward 115,-33.908,18.4086,private room,500.0,1.0,151,2,269
276,1513030,"mountain villa: beach, views & nature",212014848,ashley,ward 64,-34.10528,18.46491,entire home/apt,2000.0,3.0,165,2,265
277,1519294,spectacular clifton 1st beach penthouse.,8109114,margot,ward 54,-33.9352,18.3786,entire home/apt,3673.0,4.0,55,1,154
278,1521873,acorn lodge holiday house in cape town,8122621,june,ward 58,-33.96928,18.48059,entire home/apt,3000.0,8.0,14,1,23
279,1522461,kalk bay cottage,3007248,florian,ward 64,-34.12495,18.44915,private room,2486.0,1.0,3,20,365
280,1557974,"constantia valley, comfortable room",8293590,jon,ward 62,-34.01135,18.44751,private room,600.0,1.0,8,1,365
281,1571355,two bed apartment - amazing views up to 5 guests,8355528,andre,ward 61,-34.19611,18.42819,entire home/apt,950.0,2.0,4,3,361
282,1579442,loft apartment with pool in central cape town,8402456,scott,ward 115,-33.92266,18.41635,entire home/apt,2000.0,5.0,22,1,365
283,1587516,newly renovated apartment in sea point,8463032,tanya,ward 54,-33.91369,18.39511,entire home/apt,4500.0,2.0,1,1,363
284,1595157,cape point cottage,8507045,rosalind,ward 61,-34.25267,18.4742,entire home/apt,1250.0,1.0,65,2,362
285,1601147,bright spacious w/ sea-view patios,8443220,donné,ward 54,-33.91622,18.39399,entire home/apt,1750.0,4.0,12,1,329
286,1616731,"beautiful views, pool & balcony with dbl bedroom.",8603797,nicky,ward 115,-33.91108,18.41112,entire home/apt,2000.0,2.0,4,1,363
287,1616826,sunrise vista muizenberg,8128335,elizabeth,ward 64,-34.11108,18.46539,entire home/apt,475.0,1.0,13,1,365
288,1625734,fabulous villa in peaceful location in constantia wine lands,8643899,linda,ward 62,-34.03014,18.42844,entire home/apt,7500.0,7.0,3,4,364
289,1626120,creative west coast pad cape town,3340893,claudia,ward 107,-33.80065,18.48518,private room,450.0,3.0,12,2,363
290,1626659,big bay la paloma - 2 bedroom suite,5646468,madeleine,ward 23,-33.77989,18.45342,private room,850.0,2.0,8,3,161
291,1642108,guinea fowl house kommetjie,8718245,michele,ward 61,-34.13829,18.32878,entire home/apt,3500.0,2.0,1,4,177
292,1643042,sanitized swift executive studio,8721830,dencel,ward 57,-33.93249,18.46177,entire home/apt,878.0,1.0,15,19,365
293,1643095,junior suite next to the beach,59342,georg,ward 4,-33.85891,18.49011,private room,2934.0,5.0,2,5,297
294,1644384,spacious family home in claremont,8727158,elmarie,ward 58,-33.97787,18.48628,entire home/apt,3500.0,10.0,2,1,24
295,1653819,"market house, flat 402.",7080534,connell davids,ward 115,-33.92213,18.41945,entire home/apt,611.0,3.0,206,1,310
296,1657639,homely house close to the beach,8786972,maarten,ward 74,-34.04289,18.3514,entire home/apt,1400.0,7.0,46,1,299
297,1658671,villa pascal guest house,8774137,eugene,ward 112,-33.83539,18.65612,private room,1000.0,1.0,1,1,207
298,1666477,largo house guest suite,73439,beverley,ward 59,-33.97997,18.45622,entire home/apt,425.0,2.0,117,3,335
299,1670651,"perfect seaside, city spot | free wifi & parking",8797823,kirst,ward 54,-33.91155,18.39243,entire home/apt,900.0,2.0,30,1,0
300,1674185,afribode's protea loft,5509428,afribode,ward 115,-33.92527,18.42221,hotel room,977.0,1.0,4,35,320
301,1674765,afribode's jocelyn on bantry bay,5509428,afribode,ward 54,-33.92654,18.37991,entire home/apt,1400.0,1.0,8,35,10
302,1681507,location location location !,8892927,julio,ward 115,-33.91055,18.41124,private room,750.0,14.0,0,2,365
303,1684466,casa bianca - luxury family villa close to camps bay beach,8906630,susan & eric,ward 54,-33.94968,18.38149,entire home/apt,5500.0,4.0,101,3,227
304,1684882,modern city loft with large terrace,144553,hans,ward 57,-33.93848,18.45906,entire home/apt,2312.0,2.0,81,2,350
305,1689925,living like a hollywood star...,59342,georg,ward 4,-33.85812,18.49043,private room,4384.0,5.0,1,5,232
306,1690757,spacious studio with sunny deck in tamboerskloof,5676433,fiona,ward 77,-33.92457,18.40467,entire home/apt,556.0,7.0,70,4,175
307,1694115,african vibes - the blue suite,8908046,african vibes,ward 107,-33.8111,18.50279,private room,800.0,30.0,0,1,364
308,1706106,ocean12_ beach apartment_onshore,9004230,katja,ward 4,-33.8569,18.48995,private room,2500.0,3.0,9,6,353
309,1706299,living with friends in paradise,59342,georg,ward 4,-33.85812,18.49043,entire home/apt,8892.0,5.0,6,5,263
310,1706390,modern luxury 2 bed city apartment,5808514,brad,ward 115,-33.92569,18.41474,entire home/apt,960.0,2.0,84,3,0
311,1707166,the cape cottage simon's town,9008122,derek,ward 61,-34.20985,18.45649,entire home/apt,1800.0,4.0,26,1,363
312,1712959,sandown sojourn cozy garden cottage,9034479,claire,ward 58,-33.98049,18.47595,entire home/apt,650.0,3.0,21,1,365
313,1716454,contemporary luxury,7731329,andre,ward 74,-34.02665,18.34216,entire home/apt,4950.0,7.0,60,1,358
314,1723346,well finished and comfortable apartment,1492767,paul,ward 54,-33.92203,18.3826,entire home/apt,600.0,3.0,25,2,2
315,1724734,villa lalapanzi,863983,karin,ward 77,-33.93119,18.40224,entire home/apt,7113.0,3.0,5,1,363
316,1734152,eden on the bay 230,3961453,jolene,ward 107,-33.81857,18.48551,entire home/apt,1521.0,2.0,0,76,362
317,1739061,"tranquil, secluded garden bedsit on mountain edge",5676433,fiona,ward 77,-33.92476,18.40415,entire home/apt,495.0,5.0,57,4,175
318,1742065,designer luxe penthouse location★parking★security,9171048,tristan,ward 115,-33.90908,18.40569,entire home/apt,950.0,2.0,84,1,178
319,1751488,large family friendly beach house,7675295,ania & jurgen,ward 23,-33.7857,18.45472,entire home/apt,1924.0,3.0,28,1,237
320,1755739,the piazza 2 b/rms free fiber wi _ - heart of cpt,9233395,pier,ward 115,-33.92544,18.42176,entire home/apt,700.0,5.0,33,2,176
321,1762010,"views, trees, peace",9261843,jonathan,ward 69,-34.09774,18.36616,entire home/apt,3214.0,1.0,28,1,328
322,1765078,villa in constantia cape town,9276519,janine,ward 62,-34.01189,18.43118,entire home/apt,12000.0,6.0,7,2,0
323,1773094,beautiful views; very well located,2006171,david,ward 115,-33.91129,18.40263,entire home/apt,5454.0,3.0,107,1,231
324,1777153,peak view apartment.,2523680,ada,ward 77,-33.93903,18.4182,entire home/apt,750.0,30.0,83,1,177
325,1779152,top floor apartment with home office & fiber wifi,4504150,simon,ward 54,-33.92038,18.38706,entire home/apt,927.0,1.0,43,1,360
326,1784246,country cottage at the sea,9364904,beverley,ward 69,-34.1364,18.36014,entire home/apt,1000.0,4.0,12,1,0
327,1785395,beautiful apartment near cape town: intaba,9370310,tino & anja,ward 15,-34.07684,18.83049,hotel room,790.0,3.0,2,2,210
328,1794790,open-plan garden flat + sunny patio,5676433,fiona,ward 77,-33.92469,18.40467,entire home/apt,515.0,14.0,45,4,260
329,1795017,ultra-hygienic garden apartment at salty breeze,9416174,birgit,ward 107,-33.81977,18.48508,entire home/apt,826.0,3.0,12,4,362
330,1795087,explore ct from the funkiest home in green point,8019832,carin,ward 115,-33.9085,18.40763,private room,600.0,1.0,159,2,269
331,1796238,exquisite views - historic bo kaap,9421088,tracy,ward 77,-33.92335,18.41225,entire home/apt,2800.0,7.0,6,2,71
332,1808254,gorgeous garden cottage in the cape,9476793,shaun,ward 59,-33.96858,18.47428,private room,400.0,2.0,2,1,0
333,1808811,magnificent table mountain views,9478902,gus,ward 77,-33.92914,18.40186,private room,468.0,3.0,39,3,364
334,1812692,ultra-hygienic 100m2 beach style apartment,9416174,birgit,ward 107,-33.82376,18.48177,entire home/apt,508.0,3.0,8,4,361
335,1813943,beautiful victorian cottage near the sea,9501671,steven,ward 54,-33.91435,18.39343,entire home/apt,2900.0,6.0,2,1,362
336,1819607,beautifull pristine  homely cottage,9527885,bridget lee,ward 69,-34.10303,18.37417,entire home/apt,1000.0,2.0,19,1,13
337,1821200,sundowners b,9534747,sandy & eugene,ward 74,-34.01149,18.33514,entire home/apt,1600.0,2.0,18,3,358
338,1823433,seafacing twin room villa sunshine,9545705,henning,ward 54,-33.92333,18.38129,private room,2250.0,1.0,2,7,204
339,1833451,boutique resort salty breeze: garden cottage,9416174,birgit,ward 107,-33.81995,18.48518,entire home/apt,462.0,3.0,15,4,364
340,1834106,dutch-style farmhouse cottage with tropical garden,1141317,bettina,ward 77,-33.93409,18.40895,entire home/apt,3210.0,2.0,76,5,0
341,1852938,"5 star loft, private outdoor patio,safe and secure",9675094,frank,ward 115,-33.91288,18.41833,entire home/apt,1553.0,3.0,168,3,170
342,1853069,boutique city view loft with communal pool and bbq area,2516345,jaco,ward 115,-33.91274,18.41415,entire home/apt,1287.0,3.0,9,63,353
343,1853122,knightsbridge 407,3961453,jolene,ward 55,-33.8895,18.50963,entire home/apt,1900.0,2.0,4,76,360
344,1862795,stylish apartment in green point cape town,4193609,crispin,ward 115,-33.90981,18.4128,entire home/apt,1026.0,2.0,74,1,0
345,1863057,admire table bay from a contemporary hideaway,9715719,anton,ward 115,-33.91234,18.40163,entire home/apt,8329.0,3.0,21,1,341
346,1863156,mountain nest  -,6036284,michelle,ward 59,-33.96152,18.46812,private room,685.0,2.0,3,7,90
347,1863625,bishopscourt home holiday rental,8732631,shawn,ward 62,-33.98795,18.4502,entire home/apt,2300.0,14.0,4,1,365
348,1867384,beach house on the rocks,9735402,bernard,ward 54,-33.9609,18.37424,entire home/apt,13268.0,4.0,35,2,252
349,1871897,safe central green*deep cleaning*uncapped wifi,9752740,rixie,ward 1,-33.8782,18.57935,entire home/apt,593.0,4.0,15,2,346
350,1874931,2bed cbd apartment free wifi parking pool aircon,17203604,shadley,ward 115,-33.92717,18.41388,entire home/apt,950.0,3.0,24,8,353
351,1877613,luxury green point apartment for 4,9778760,darryl,ward 115,-33.91081,18.41492,entire home/apt,814.0,2.0,374,1,251
352,1888732,afribode's willouw loft,5509428,afribode,ward 115,-33.92511,18.4222,entire home/apt,977.0,1.0,10,35,318
353,1889201,summerseat villa - cape town,9433430,jeanine,ward 77,-33.93877,18.40163,entire home/apt,840.0,4.0,100,1,38
354,1904760,cape point mountain getaway,8507045,rosalind,ward 61,-34.2395,18.47434,entire home/apt,1650.0,1.0,60,2,1
355,1910455,safe*family friendly*central*green*uncapped  wifi,9752740,rixie,ward 1,-33.87735,18.5791,entire home/apt,957.0,4.0,29,2,344
356,1921759,east of eden,9960137,margarete,ward 115,-33.91323,18.41593,entire home/apt,972.0,5.0,27,1,365
357,1923621,collector's pad with great city & mountain views,2620481,gary,ward 115,-33.92466,18.42227,entire home/apt,950.0,5.0,57,1,358
358,1926464,exquisite perfectly positioned city apartment,9936664,mary,ward 115,-33.92476,18.42135,entire home/apt,2250.0,1.0,107,2,348
